RUN_ID,BioProject,NCBI_SRA,NCBI_assembly_accession,Bakta_Annotation,PRAM_strain_ID,Alternative_ID,Assembly_contigs_num,Assembly_length_bp,Assembly_N50,Assembly_QC_pass,original_collection,year_of_isolation,date_of_isolation,latitude_of_isolation,longitude_of_isolation,elevation,global_region_of_isolation,country_of_isolation,area_or_nearest_village,agroecological_zone,preceding_crop_common_name,material_of_isolation,tissue_of_isolation,Clade_of_isolation,order_of_isolation,host_genus_of_isolation,host_spp_of_isolation,host_spp_or_variety_of_isolation,host_common_name,plotting_categories,host_phenotype_of_isolation,notes,assigned_phylotype,phylotype_reassigned_by_tree,assigned_sequevar,discrepancies_to_prior_phylotype
RUN0746,PRJNA1196686,SRR31675312,,Available in Zenodo,07-013(5),,65,5548897,202595,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Capsicum,Capsicum annuum,bell,Bell pepper,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN0747,PRJNA1196686,SRR31675311,,Available in Zenodo,07-043 C37,,72,5550277,236610,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,IIB,IIB,4NPB,match
RUN0748,PRJNA1196686,SRR31675310,,Available in Zenodo,02-230(1),,136,5708743,113117,yes,Wicker_et_al_2012,2002,2002-11-28 00:00:00,,,,Caribbean,Martinique,Le Marin,,,plant,stem_exudate,Eudicot,Solanales,Solanum,Solanum melongena,Kalenda,Aubergine,Other Solanaceae,symptomatic,,I,I,18,match
RUN0749,PRJNA1196686,SRR31675666,,Available in Zenodo,07-043 C36,,134,5695247,102356,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0750,PRJNA1196686,SRR31675665,,Available in Zenodo,02-195(1),,64,5550314,282919,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,"one of multiple isolates from same host individual: RUN0744, RUN0750",IIB,IIB,4NPB,match
RUN0751,PRJNA1196686,SRR31675664,,Available in Zenodo,07-049_RS17,,135,5668881,102374,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0752,PRJNA1196686,SRR31675663,,Available in Zenodo,07-049_RS7,,134,5672541,95517,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0753,PRJNA1196686,SRR31675662,,Available in Zenodo,07-043 C35,,140,5691057,102444,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0754,PRJNA1196686,SRR31675661,,Available in Zenodo,07-049_RS6,,69,5551227,182402,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0755,PRJNA1196686,SRR31675660,,Available in Zenodo,07-020 (1),,131,5613684,160729,yes,Wicker_et_al_2012,2007,2007-06-08 00:00:00,,,,Caribbean,Martinique,Le Precheur,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Inro,Tomato,Tomato,symptomatic,,IIA,IIA,38,match
RUN0756,PRJNA1196686,SRR31675659,,Available in Zenodo,02-142(5),,110,5576404,218682,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,Cucumber,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0757,PRJNA1196686,SRR31675658,,Available in Zenodo,07-043 C5,,147,5693319,100071,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0758,PRJNA1196686,SRR31675657,,Available in Zenodo,07-043 C3,,143,5677696,126442,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0759,PRJNA1196686,SRR31675655,,Available in Zenodo,02-142(3),,66,5549510,236610,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,Cucumber,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0760,PRJNA1196686,SRR31675654,,Available in Zenodo,02-142(2),,66,5555609,282919,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,Cucumber,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0761,PRJNA1196686,SRR31675653,,Available in Zenodo,02-027,,189,5459911,62096,no,Wicker_et_al_2012,2002,2002-10-02 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,stem,Monocot,Alismatales,Anthurium,Anthurium andreanum,Hybrid,Anthurium,Araceae,symptomatic,,IIA,-,38,unknown
RUN0762,PRJNA1196686,SRR31675652,,Available in Zenodo,02-267,,63,5551776,282802,yes,Wicker_et_al_2012,2002,2002-12-12 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN0763,PRJNA1196686,SRR31675651,,Available in Zenodo,02-153(2),,68,5554436,236610,yes,Wicker_et_al_2012,2002,2002-11-07 00:00:00,,,,Caribbean,Martinique,Saint Jospeh,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,,IIB,IIB,4NPB,match
RUN0764,PRJNA1196686,SRR31675650,,Available in Zenodo,02-029,,183,5459407,64106,no,Wicker_et_al_2012,2002,2002-10-02 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,,IIA,-,38,unknown
RUN0765,PRJNA1196686,SRR31675649,,Available in Zenodo,02-191(1),,149,5697568,95517,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Capsicum,Capsicum sp.,sweet chili,Sweet chili pepper,Other Solanaceae,symptomatic,,I,I,18,match
RUN0766,PRJNA1196686,SRR31675648,,Available in Zenodo,02-142(4),,65,5550324,236610,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,Cucumber,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0767,PRJNA1196686,SRR31675647,,Available in Zenodo,02-166,,67,5552731,195915,yes,Wicker_et_al_2012,2002,2002-11-08 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIA,IIB,4NPB,discrepancy
RUN0768,PRJNA1196686,SRR31675646,,Available in Zenodo,07-049_RS8,,70,5550514,192682,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0769,PRJNA1196686,SRR31675644,,Available in Zenodo,02-207,,62,5551822,192678,yes,Wicker_et_al_2012,2002,2002-07-17 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN0770,PRJNA1196686,SRR31675643,,Available in Zenodo,02-229(5),,67,5550451,236610,yes,Wicker_et_al_2012,2002,2002-11-28 00:00:00,,,,Caribbean,Martinique,Le Marin,,,plant,stem,Eudicot,Cucurbitales,Cucurbita,Cucurbita moschata,,Pumpkin,Cucurbits,symptomatic,"one of multiple isolates from same host individual: RUN0770, RUN0772",IIB,IIB,4NPB,match
RUN0771,PRJNA1196686,SRR31675786,,Available in Zenodo,02-170,,148,5668248,100106,yes,Wicker_et_al_2012,2002,2002-11-08 00:00:00,,,,Caribbean,Martinique,Saint Joseph,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,I,I,18,match
RUN0772,PRJNA1196686,SRR31675785,,Available in Zenodo,02-229(4),,69,5550123,236610,yes,Wicker_et_al_2012,2002,2002-11-28 00:00:00,,,,Caribbean,Martinique,Le Marin,,,plant,stem,Eudicot,Cucurbitales,Cucurbita,Cucurbita moschata,,Pumpkin,Cucurbits,symptomatic,"one of multiple isolates from same host individual: RUN0770, RUN0772",IIB,IIB,4NPB,match
RUN0773,PRJNA1196686,SRR31675784,,Available in Zenodo,02-246,,179,5350244,86891,yes,Wicker_et_al_2012,2002,2002-12-06 00:00:00,,,,Caribbean,Martinique,Le Precheur,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,7,match
RUN0775,PRJNA1196686,SRR31675783,,Available in Zenodo,02-177e,,189,5461000,61940,no,Wicker_et_al_2012,2002,2002-11-14 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,rhizome_dead_exudate,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,dead_rhizome,"one of multiple isolates from same host individual: RUN0775, RUN0782",IIA,-,38,unknown
RUN0776,PRJNA1196686,SRR31675782,,Available in Zenodo,02-194(3),C88,60,5552078,255443,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Sumo,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN0777,PRJNA1196686,SRR31675781,,Available in Zenodo,06-053(3),,65,5552150,236610,yes,Wicker_et_al_2012,2006,2006-12-15 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem,Eudicot,Solanales,Solanum,Solanum americanum,,,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN0778,PRJNA1196686,SRR31675780,,Available in Zenodo,07-043 C8,,133,5699345,128803,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0779,PRJNA1196686,SRR31675779,,Available in Zenodo,02-206,,82,5753127,196722,yes,Wicker_et_al_2012,2002,2002-07-17 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIA,,discrepancy
RUN0780,PRJNA1196686,SRR31675777,,Available in Zenodo,06-055(7),,66,5553270,210310,yes,Wicker_et_al_2012,2006,2006-12-15 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem,Eudicot,Solanales,Solanum,Solanum americanum,,,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN0782,PRJNA1196686,SRR31675776,,Available in Zenodo,02-177r,,209,5461201,62096,no,Wicker_et_al_2012,2002,2002-11-14 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,rhizome_dead,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,dead_rhizome,"one of multiple isolates from same host individual: RUN0775, RUN0782",IIA,-,,unknown
RUN0783,PRJNA1196686,SRR31675775,,Available in Zenodo,07-049_RS35,,138,5673214,110714,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0784,PRJNA1196686,SRR31675774,,Available in Zenodo,02-174(2),,186,5460798,63584,no,Wicker_et_al_2012,2002,2002-11-12 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Monocot,Zingiberales,Canna,Canna indica,,Canna,Other Zingiberales,symptomatic,,IIA,-,,unknown
RUN0785,PRJNA1196686,SRR31675773,,Available in Zenodo,02-192,,146,5773207,109510,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Capsicum,Capsicum sp.,chili Bonda Man Jacques,Chili pepper BMJ,Other Solanaceae,symptomatic,,I,I,,match
RUN0786,PRJNA1196686,SRR31675772,,Available in Zenodo,02-194(2),,63,5552844,282919,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Sumo,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN0787,PRJNA1196686,SRR31675771,,Available in Zenodo,07-049_RS34,,63,5553908,236610,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0788,PRJNA1196686,SRR31675770,,Available in Zenodo,07-049_RS18,,67,5552805,236610,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0789,PRJNA1196686,SRR31675769,,Available in Zenodo,07-049_RS33,,65,5554849,236610,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0790,PRJNA1196686,SRR31675768,,Available in Zenodo,07-049_RS26,,67,5551872,202595,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0791,PRJNA1196686,SRR31675766,,Available in Zenodo,07-049_RS20,,66,5551993,236610,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0792,PRJNA1196686,SRR31675765,,Available in Zenodo,07-049_RS24,,135,5669437,110714,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0793,PRJNA1196686,SRR31675764,,Available in Zenodo,07-049_RS38,,135,5699606,102340,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0794,PRJNA1196686,SRR31675763,,Available in Zenodo,07-049_RS19,,83,5545659,153573,no,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,-,4NPB,unknown
RUN0795,PRJNA1196686,SRR31675546,,Available in Zenodo,02-023(1),C11,73,5555080,205268,yes,Wicker_et_al_2012,2002,2002-10-02 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,,IIB,IIB,4NPB,match
RUN0796,PRJNA1196686,SRR31675545,,Available in Zenodo,02-201(2),,138,5689576,100071,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,root,Eudicot,Apiales,Petroselinum,Petroselinum crispum,,Parsley,Other Asterids,symptomatic,,I,I,18,match
RUN0797,PRJNA1196686,SRR31675544,,Available in Zenodo,02-266(2),,196,5464352,64106,no,Wicker_et_al_2012,2002,2002-12-12 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,,Anthurium,Araceae,symptomatic,,IIA,-,,unknown
RUN0798,PRJNA1196686,SRR31675543,,Available in Zenodo,07-049_RS14,,131,5700724,110714,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0799,PRJNA1196686,SRR31675542,,Available in Zenodo,07-049_RS13,,73,5556645,225527,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0800,PRJNA1196686,SRR31675541,,Available in Zenodo,07-049_RS15,,130,5670975,100071,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0801,PRJNA1196686,SRR31675539,,Available in Zenodo,02-269(2),,74,5553846,191433,yes,Wicker_et_al_2012,2002,2002-12-12 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,root,Eudicot,Cucurbitales,Citrullus,Citrullus lanatus,,Watermelon,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0802,PRJNA1196686,SRR31675538,,Available in Zenodo,07-049_RS9,,73,5547920,198678,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0803,PRJNA1196686,SRR31675537,,Available in Zenodo,07-049_RS12,,136,5664270,99389,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0804,PRJNA1196686,SRR31675536,,Available in Zenodo,07-049_RS16,,132,5971340,104024,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0805,PRJNA1196686,SRR31675535,,Available in Zenodo,07-049_RS11,,133,5698041,110714,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0806,PRJNA1196686,SRR31675534,,Available in Zenodo,07-049_RS28,,68,5549570,202595,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0807,PRJNA1196686,SRR31675533,,Available in Zenodo,07-049_RS27,,137,5697925,110714,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,I,I,,match
RUN0808,PRJNA1196686,SRR31675532,,Available in Zenodo,07-049_RS21,,67,5550716,198994,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0809,PRJNA1196686,SRR31675531,,Available in Zenodo,07-049_RS32,,66,5549080,202595,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0810,PRJNA1196686,SRR31675530,,Available in Zenodo,07-049_RS10,,74,5555765,174378,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0811,PRJNA1196686,SRR31675528,,Available in Zenodo,02-048,,145,5769698,110705,yes,Wicker_et_al_2012,2002,2002-10-04 00:00:00,"14,664711","-61,015307",96,Caribbean,Martinique,Morne Des Esses,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum melongena,Kalenda,Aubergine,Other Solanaceae,symptomatic,,I,I,18,match
RUN0812,PRJNA1196686,SRR31675527,,Available in Zenodo,02-036(1),,135,5649220,100071,yes,Wicker_et_al_2012,2002,2002-10-04 00:00:00,,,,Caribbean,Martinique,Marigot,,,plant,stem_base_exudate,Eudicot,Solanales,Capsicum,Capsicum annuum,bell,Bell pepper,Other Solanaceae,symptomatic,,I,I,,match
RUN0813,PRJNA1196686,SRR31675526,,Available in Zenodo,07-049_RS5,,67,5552212,192757,yes,Wicker_et_al_2012,2007,2008-01-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°2; soil 07-031,IIB,IIB,4NPB,match
RUN0814,PRJNA1196686,SRR31675525,,Available in Zenodo,07-043 C23,,130,5701515,113563,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0815,PRJNA1196686,SRR31675524,,Available in Zenodo,07-022(4),,66,5548705,218620,yes,Wicker_et_al_2012,2007,2007-06-26 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Gito,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN0816,PRJNA1196686,SRR31675523,,Available in Zenodo,02-142(6),,67,5551750,255077,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,Cucumber,Cucurbits,symptomatic,,IIB,IIB,4NPB,match
RUN0817,PRJNA1196686,SRR31675426,,Available in Zenodo,07-016,,104,5595197,172930,yes,Wicker_et_al_2012,2007,2007-06-06 00:00:00,,,,Caribbean,Martinique,Le Precheur,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Inro,Tomato,Tomato,symptomatic,,IIA,IIA,38,match
RUN0818,PRJNA1196686,SRR31675425,,Available in Zenodo,02-145,,83,5671724,284401,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Riviere Pilote,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN0819,PRJNA1196686,SRR31675424,,Available in Zenodo,07-022(2),,162,5857918,90663,yes,Wicker_et_al_2012,2007,2007-06-26 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,I,I,18,match
RUN0820,PRJNA1196686,SRR31675423,,Available in Zenodo,07-043 C6,,133,5700390,110714,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,I,I,,match
RUN0821,PRJNA1196686,SRR31675421,,Available in Zenodo,03-075,,126,5621167,126442,yes,Wicker_et_al_2012,2003,2003-02-05 00:00:00,,,,Caribbean,Martinique,Macouba,,,plant,stem_base,Eudicot,Cucurbitales,Cucurbita,Cucurbita pepo,,Courgette,Cucurbits,symptomatic,,I,I,18,match
RUN0822,PRJNA1196686,SRR31675420,,Available in Zenodo,07-043 C27,,131,5701995,126442,yes,Wicker_et_al_2012,2007,2007-10-18 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,soil,,Environmental,Environmental,Soil,soil_banana_fallow,,,Environmental: Soil,,essai n°1; soil 07-031,IIB,I,18,discrepancy
RUN0823,PRJNA1196686,SRR31675419,,Available in Zenodo,02-096,,68,5551020,202595,yes,Wicker_et_al_2012,2002,2002-10-11 00:00:00,"14,772399999999999","-61,136110000000002",400,Caribbean,Martinique,Morne Rouge,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Hybrid,Anthurium,Araceae,symptomatic,,IIB,IIB,4NPB,match
RUN0824,PRJNA1196686,SRR31675418,,Available in Zenodo,02-143(2),,72,5553831,236610,yes,Wicker_et_al_2012,2002,2002-10-26 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Hwave,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
